736,"('im', 'go', 'give')",83
737,"('well', 'first', 'let')",52
738,"('im', 'go', 'tri')",49
739,"('well', 'let', 'tell')",33
740,"('senat', 'arlen', 'specter')",33
741,"('guest', 'worker', 'program')",81
742,"('lot', 'peopl', 'say')",65
743,"('think', 'that', 'realli')",41
744,"('mean', 'dont', 'think')",35
745,"('wait', 'wait', 'let')",42
746,"('take', 'look', 'number')",44
747,"('say', 'wait', 'second')",62
748,"('say', 'dont', 'think')",55
749,"('health', 'care', 'system')",113
750,"('contributor', 'nina', 'easton')",39
751,"('dont', 'realli', 'know')",40
752,"('that', 'good', 'news')",36
753,"('discuss', 'web', 'site')",198
754,"('senat', 'joe', 'biden')",39
755,"('think', 'good', 'idea')",61
756,"('think', 'there', 'much')",36
757,"('state', 'south', 'carolina')",47
758,"('run', 'time', 'want')",45
759,"('well', 'ask', 'senat')",44
760,"('brit', 'hume', 'nina')",34
761,"('hume', 'nina', 'easton')",34
762,"('long', 'way', 'go')",67
763,"('well', 'talk', 'senat')",31
764,"('author', 'use', 'forc')",44
765,"('global', 'war', 'terror')",47
766,"('well', 'there', 'question')",32
767,"('said', 'hes', 'go')",37
768,"('right', 'let', 'turn')",77
769,"('middl', 'civil', 'war')",36
770,"('homeland', 'secur', 'committe')",35
771,"('well', 'let', 'start')",38
772,"('secretari', 'homeland', 'secur')",45
773,"('spend', 'lot', 'time')",54
774,"('time', 'dont', 'think')",33
775,"('go', 'right', 'direct')",36
776,"('let', 'lightn', 'round')",37
777,"('lightn', 'round', 'quick')",43
778,"('round', 'quick', 'question')",43
779,"('quick', 'question', 'quick')",64
780,"('question', 'quick', 'answer')",63
781,"('thank', 'chris', 'thank')",129
782,"('thank', 'thank', 'next')",58
783,"('doesnt', 'seem', 'like')",35
784,"('dont', 'know', 'know')",71
785,"('let', 'make', 'point')",37
786,"('thank', 'chris', 'next')",134
787,"('state', 'sponsor', 'terror')",32
788,"('juan', 'well', 'think')",51
789,"('well', 'think', 'know')",36
790,"('know', 'your', 'go')",59
791,"('sunday', 'talk', 'show')",50
792,"('say', 'hes', 'go')",95
793,"('quick', 'break', 'come')",70
794,"('peopl', 'say', 'oh')",37
795,"('look', 'like', 'theyr')",31
796,"('gentlemen', 'welcom', 'back')",39
797,"('get', 'nuclear', 'weapon')",66
798,"('hes', 'go', 'win')",56
799,"('alway', 'pleasur', 'talk')",99
800,"('brit', 'hume', 'chris')",32
801,"('hume', 'chris', 'wallac')",32
802,"('right', 'well', 'let')",43
803,"('think', 'youll', 'see')",57
804,"('dont', 'know', 'mani')",40
805,"('weve', 'got', 'take')",52
806,"('player', 'week', 'back')",32
807,"('think', 'that', 'case')",32
808,"('that', 'im', 'say')",37
809,"('come', 'back', 'say')",37
810,"('chris', 'wallac', 'fox')",231
811,"('wallac', 'fox', 'news')",231
812,"('dont', 'think', 'realli')",43
813,"('long', 'time', 'think')",37
814,"('peopl', 'dont', 'want')",66
815,"('unit', 'state', 'that')",49
816,"('know', 'youv', 'got')",43
817,"('coupl', 'day', 'ago')",43
818,"('thank', 'chris', 'good')",87
819,"('presid', 'white', 'hous')",54
820,"('youv', 'got', 'get')",49
821,"('theyr', 'go', 'need')",38
822,"('iran', 'get', 'nuclear')",34
823,"('tell', 'american', 'peopl')",45
824,"('coupl', 'year', 'ago')",37
825,"('theyr', 'go', 'tri')",46
826,"('go', 'theyr', 'go')",36
827,"('theyr', 'go', 'put')",31
828,"('unit', 'state', 'think')",59
829,"('dont', 'think', 'know')",66
830,"('senat', 'joe', 'lieberman')",33
831,"('key', 'senat', 'republican')",40
832,"('let', 'ask', 'though')",54
833,"('let', 'turn', 'anoth')",45
834,"('well', 'let', 'bring')",31
835,"('chief', 'justic', 'robert')",46
836,"('civil', 'right', 'act')",38
837,"('dont', 'think', 'anybodi')",83
838,"('dont', 'think', 'say')",32
839,"('said', 'last', 'week')",47
840,"('theyr', 'go', 'make')",39
841,"('year', 'white', 'hous')",32
842,"('go', 'leav', 'senat')",49
843,"('latest', 'fox', 'news')",35
844,"('think', 'peopl', 'go')",45
845,"('well', 'im', 'glad')",38
846,"('cia', 'leak', 'case')",54
847,"('happi', 'father', 'day')",31
848,"('news', 'sunday', 'presid')",59
849,"('news', 'washington', 'well')",115
850,"('american', 'peopl', 'understand')",36
851,"('live', 'fox', 'news')",43
852,"('hes', 'go', 'make')",51
853,"('go', 'run', 'presid')",37
854,"('well', 'think', 'presid')",55
855,"('well', 'ask', 'key')",38
856,"('think', 'make', 'sens')",38
857,"('senat', 'lindsey', 'graham')",74
858,"('iran', 'nuclear', 'weapon')",43
859,"('think', 'peopl', 'want')",34
860,"('new', 'york', 'state')",42
861,"('win', 'general', 'elect')",31
862,"('general', 'elect', 'campaign')",48
863,"('memori', 'day', 'weekend')",40
864,"('good', 'let', 'start')",34
865,"('social', 'secur', 'benefit')",35
866,"('well', 'see', 'happen')",59
867,"('attorney', 'general', 'gonzal')",105
868,"('senat', 'dick', 'durbin')",38
869,"('theyr', 'go', 'lose')",31
870,"('second', 'thing', 'say')",34
871,"('republican', 'parti', 'go')",31
872,"('that', 'go', 'make')",36
873,"('tax', 'cut', 'middl')",67
874,"('come', 'pleas', 'come')",51
875,"('news', 'sunday', 'plus')",35
876,"('last', 'thing', 'want')",32
877,"('move', 'right', 'direct')",63
878,"('hes', 'go', 'say')",47
879,"('nation', 'secur', 'agenc')",38
880,"('first', 'ladi', 'laura')",32
881,"('ladi', 'laura', 'bush')",32
882,"('well', 'id', 'like')",32
883,"('former', 'white', 'hous')",60
884,"('white', 'hous', 'chief')",88
885,"('realli', 'dont', 'know')",39
886,"('hes', 'got', 'lot')",35
887,"('white', 'hous', 'staff')",51
888,"('make', 'sure', 'get')",56
889,"('sunday', 'thank', 'thank')",31
890,"('work', 'dont', 'think')",33
891,"('suprem', 'court', 'nomin')",35
892,"('see', 'white', 'hous')",31
893,"('come', 'power', 'player')",35
894,"('dont', 'think', 'much')",34
895,"('dont', 'think', 'need')",46
896,"('thing', 'that', 'go')",33
897,"('go', 'make', 'differ')",36
898,"('let', 'ask', 'specif')",66
899,"('feder', 'incom', 'tax')",42
900,"('ive', 'never', 'seen')",39
901,"('back', 'sir', 'thank')",57
902,"('go', 'come', 'back')",41
903,"('number', 'republican', 'senat')",31
904,"('american', 'peopl', 'dont')",67
905,"('go', 'forward', 'think')",34
906,"('ask', 'last', 'question')",31
907,"('juan', 'william', 'stay')",88
908,"('hundr', 'thousand', 'peopl')",33
909,"('american', 'peopl', 'go')",59
910,"('dont', 'dont', 'think')",31
911,"('dont', 'think', 'good')",42
912,"('top', 'white', 'hous')",40
913,"('pope', 'john', 'paul')",52
914,"('john', 'paul', 'ii')",57
915,"('home', 'state', 'south')",38
916,"('sir', 'thank', 'next')",65
917,"('right', 'well', 'think')",34
918,"('small', 'busi', 'owner')",42
919,"('prescript', 'drug', 'benefit')",64
920,"('governor', 'rick', 'perri')",53
921,"('get', 'health', 'care')",45
922,"('talk', 'us', 'thank')",44
923,"('presid', 'foreign', 'polici')",33
924,"('said', 'theyr', 'go')",34
925,"('iowa', 'new', 'hampshir')",111
926,"('white', 'hous', 'talk')",32
927,"('child', 'left', 'behind')",38
928,"('medicar', 'prescript', 'drug')",43
929,"('sir', 'thank', 'chris')",105
930,"('state', 'local', 'govern')",39
931,"('go', 'back', 'look')",37
932,"('say', 'dont', 'know')",48
933,"('come', 'back', 'presid')",37
934,"('civil', 'right', 'movement')",31
935,"('think', 'that', 'part')",32
936,"('tax', 'cut', 'tax')",34
937,"('cut', 'tax', 'cut')",32
938,"('candid', 'mitt', 'romney')",45
939,"('unit', 'state', 'well')",35
940,"('let', 'ask', 'direct')",36
941,"('id', 'like', 'see')",84
942,"('think', 'go', 'see')",35
943,"('lot', 'peopl', 'dont')",33
944,"('know', 'white', 'hous')",36
945,"('take', 'look', 'said')",42
946,"('presid', 'bush', 'presid')",31
947,"('pleasur', 'talk', 'sir')",54
948,"('hello', 'fox', 'news')",352
949,"('bill', 'kristol', 'editor')",97
950,"('get', 'peopl', 'back')",50
951,"('mean', 'dont', 'know')",52
952,"('unit', 'state', 'dont')",31
953,"('kristol', 'editor', 'week')",95
954,"('editor', 'week', 'standard')",106
955,"('state', 'union', 'address')",57
956,"('let', 'talk', 'let')",37
957,"('well', 'coupl', 'thing')",31
958,"('american', 'peopl', 'look')",37
959,"('last', 'year', 'think')",31
960,"('say', 'oh', 'well')",34
961,"('pretti', 'good', 'job')",39
962,"('im', 'go', 'vote')",32
963,"('sandra', 'day', 'oconnor')",113
964,"('think', 'dont', 'think')",70
965,"('suprem', 'court', 'nomine')",107
966,"('whether', 'your', 'go')",32
967,"('suprem', 'court', 'think')",34
968,"('well', 'let', 'let')",39
969,"('major', 'leader', 'tom')",41
970,"('leader', 'tom', 'delay')",33
971,"('well', 'get', 'answer')",51
972,"('next', 'year', 'think')",46
973,"('charl', 'krauthamm', 'juan')",44
974,"('krauthamm', 'juan', 'william')",44
975,"('ask', 'specif', 'question')",33
976,"('deputi', 'attorney', 'general')",31
977,"('hes', 'go', 'tri')",31
978,"('health', 'care', 'reform')",545
979,"('chris', 'van', 'hollen')",64
980,"('news', 'sunday', 'hello')",384
981,"('sunday', 'hello', 'fox')",341
982,"('congression', 'budget', 'offic')",179
983,"('budget', 'offic', 'say')",36
984,"('trillion', 'next', 'year')",31
985,"('get', 'economi', 'go')",69
986,"('get', 'economi', 'move')",50
987,"('health', 'care', 'bill')",131
988,"('peopl', 'back', 'work')",74
989,"('congressman', 'van', 'hollen')",86
990,"('panel', 'bill', 'kristol')",33
991,"('step', 'asid', 'moment')",58
992,"('asid', 'moment', 'come')",42
993,"('next', 'week', 'dont')",230
994,"('week', 'dont', 'forget')",226
995,"('dont', 'forget', 'check')",291
996,"('forget', 'check', 'latest')",91
997,"('check', 'latest', 'edit')",91
998,"('latest', 'edit', 'panel')",93
999,"('edit', 'panel', 'plus')",93
1000,"('panel', 'plus', 'group')",281
1001,"('plus', 'group', 'continu')",64
1002,"('group', 'continu', 'discuss')",66
1003,"('continu', 'discuss', 'web')",50
1004,"('web', 'site', 'foxnewssundaycom')",217
1005,"('short', 'show', 'end')",33
1006,"('ask', 'sunday', 'group')",90
1007,"('pass', 'health', 'care')",46
1008,"('nonpartisan', 'congression', 'budget')",37
1009,"('half', 'trillion', 'dollar')",66
1010,"('cost', 'health', 'care')",64
1011,"('well', 'first', 'think')",50
1012,"('presid', 'obama', 'go')",50
1013,"('care', 'reform', 'bill')",36
1014,"('time', 'sunday', 'group')",332
1015,"('way', 'dont', 'think')",31
1016,"('presid', 'obama', 'said')",79
1017,"('sunday', 'group', 'bill')",106
1018,"('group', 'bill', 'kristol')",99
1019,"('former', 'state', 'depart')",35
1020,"('depart', 'offici', 'liz')",34
1021,"('offici', 'liz', 'cheney')",34
1022,"('obama', 'foreign', 'polici')",34
1023,"('barack', 'obama', 'said')",34
1024,"('republican', 'leader', 'mitch')",45
1025,"('leader', 'mitch', 'mcconnel')",67
1026,"('mitch', 'mcconnel', 'senat')",31
1027,"('your', 'go', 'pay')",31
1028,"('get', 'america', 'back')",31
1029,"('america', 'back', 'work')",41
1030,"('rais', 'debt', 'limit')",121
1031,"('health', 'care', 'cost')",84
1032,"('pay', 'health', 'care')",32
1033,"('medicar', 'social', 'secur')",52
1034,"('presid', 'say', 'hes')",32
1035,"('vote', 'rais', 'debt')",36
1036,"('blog', 'wallac', 'watch')",73
1037,"('presid', 'obama', 'announc')",32
1038,"('general', 'david', 'petraeus')",55
1039,"('defens', 'secretari', 'gate')",43
1040,"('like', 'health', 'care')",32
1041,"('think', 'presid', 'obama')",103
1042,"('vice', 'presid', 'biden')",128
1043,"('think', 'littl', 'bit')",32
1044,"('discuss', 'websit', 'foxnewssundaycom')",53
1045,"('foxnewssundaycom', 'that', 'today')",45
1046,"('rais', 'debt', 'ceil')",174
1047,"('theyr', 'go', 'come')",44
1048,"('khalid', 'sheikh', 'moham')",64
1049,"('health', 'care', 'debat')",32
1050,"('presid', 'obama', 'talk')",34
1051,"('fix', 'social', 'secur')",38
1052,"('presid', 'obama', 'want')",39
1053,"('presid', 'obama', 'say')",62
1054,"('health', 'care', 'plan')",158
1055,"('sunday', 'group', 'brit')",170
1056,"('group', 'brit', 'hume')",169
1057,"('brit', 'hume', 'fox')",189
1058,"('hume', 'fox', 'news')",189
1059,"('fox', 'news', 'senior')",153
1060,"('news', 'senior', 'polit')",146
1061,"('senior', 'polit', 'analyst')",144
1062,"('polit', 'analyst', 'mara')",33
1063,"('analyst', 'mara', 'liasson')",33
1064,"('payrol', 'tax', 'holiday')",35
1065,"('extend', 'unemploy', 'benefit')",70
1066,"('take', 'break', 'next')",36
1067,"('attorney', 'general', 'holder')",56
1068,"('want', 'thank', 'thank')",39
1069,"('come', 'today', 'alway')",31
1070,"('senat', 'republican', 'leader')",46
1071,"('state', 'local', 'offici')",31
1072,"('time', 'comment', 'post')",60
1073,"('comment', 'post', 'blog')",58
1074,"('post', 'blog', 'wallac')",61
1075,"('pleas', 'keep', 'comment')",64
1076,"('keep', 'comment', 'come')",68
1077,"('hundr', 'billion', 'dollar')",59
1078,"('polit', 'analyst', 'contributor')",47
1079,"('analyst', 'contributor', 'mara')",39
1080,"('obama', 'took', 'offic')",35
1081,"('obama', 'white', 'hous')",102
1082,"('go', 'web', 'site')",37
1083,"('check', 'panel', 'plus')",204
1084,"('next', 'hear', 'time')",44
1085,"('hear', 'time', 'comment')",45
1086,"('us', 'foxnewssundaycom', 'that')",31
1087,"('get', 'countri', 'back')",31
1088,"('tea', 'parti', 'movement')",69
1089,"('back', 'panel', 'well')",65
1090,"('presid', 'obama', 'democrat')",36
1091,"('go', 'look', 'like')",38
1092,"('comment', 'come', 'find')",44
1093,"('come', 'find', 'us')",42
1094,"('find', 'us', 'foxnewssundaycom')",43
1095,"('creat', 'million', 'job')",57
1096,"('presid', 'obama', 'think')",37
1097,"('nation', 'secur', 'team')",45
1098,"('job', 'last', 'month')",38
1099,"('senat', 'financ', 'committe')",34
1100,"('support', 'presid', 'obama')",34
1101,"('secretari', 'state', 'clinton')",52
1102,"('without', 'rais', 'tax')",38
1103,"('let', 'make', 'sure')",40
